Region,Min Temperature (°C),Max Temperature (°C),Min Rainfall (mm),Max Rainfall (mm),Suitable Plants,Fertilizer_Usage,Pest_Incidence,Labor_Availability,Market_Access,Latitude,Longitude,Crop Yield (tons/ha),Humidity (%),Soil pH
NR III,22.932512876716142,29.057113979689852,283.3501296067803,741.8904243756172,"Maize, Cotton, Groundnuts, Sunflowers",30.716724446727838,31.1519920383153,20.62127440633882,19.055942373960704,-18.957749480783413,29.348978420176163,2.4213102833763918,59.40058365438226,5.5971960690209555
NR V,25.854188807438664,41.14131663079213,120.27060413286438,782.6391048298046,"Cattle, Game-ranching",51.281260546208316,38.1840985572739,26.127953546332936,13.470422611804898,-20.734817132576204,28.76552552625237,0.27130444712110013,58.45825217964258,4.140606667121582
NR IV,26.429907116501425,30.159012183547357,472.5030401282509,-50.664464954371624,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",40.33564802417664,38.08657314515146,17.96987762525317,37.297032382551905,-20.018683112955195,28.674897719660052,1.6385597960176246,59.11005375589938,4.930228303279972
NR II,15.365931418586463,31.50282851494366,649.9540307389854,1041.6332772163023,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",22.766536767938494,13.22273163653352,37.797187331887955,29.32488274304777,-18.758939105355072,27.479886528964776,4.16397028267492,67.6620865998806,5.8681071707537775
NR I,10.59235424656249,17.606924517119907,1040.6633569719493,2422.3280545025027,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",4.7034191487950565,-13.078913926197345,65.53922984107773,59.729049102628196,-19.94344656098426,30.815114583591214,9.289008561445439,79.05085391120426,6.460039200049729
NR II,18.888691703323435,23.710894734874884,778.9545242872709,1196.183369207597,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",18.002130953848113,14.133255251623794,39.21195664015327,51.50030282352631,-18.482795036687353,27.242978193606376,7.065810293676994,71.94841678942382,5.7553626286929775
NR V,28.427400551623794,38.71497595034199,352.34658409138024,477.7805502536794,"Cattle, Game-ranching",52.30878471085124,54.386139985473235,18.94856121061919,16.16961036663515,-20.87827854264027,28.83655882595671,0.42676668405847706,61.28079569193744,5.1521150289471835
NR I,9.635169676449078,25.109770797849123,905.0947518615817,2017.757362266968,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",9.2202250498586,1.1529726497057533,66.70279316675321,54.82315357102159,-20.46856059014525,30.324017233217972,6.204372500402388,71.1512412574172,6.22122641101982
NR III,21.449939270104846,31.744508026892277,605.9404494402526,535.357305542354,"Maize, Cotton, Groundnuts, Sunflowers",35.416572468017904,17.782701744347477,28.395901537117126,20.251274851292468,-19.53311214442438,29.63010935313402,2.8046994959361893,62.28150722560794,5.797610617529833
NR IV,27.598335637356264,37.39251003329909,604.1596629354019,757.1422297897842,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",37.97390146126255,38.87904748107628,28.493140468066517,-9.364856782261729,-20.107820197307294,28.365301033334067,2.203797894238903,55.89498106295803,4.978873352253214
NR IV,25.747941911614276,37.17887143106088,425.7733317044182,672.950987351021,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.7653526985371,43.31365228594808,14.749052487481098,24.323591307585282,-20.51215710232647,28.585960357580696,1.3291759311452527,65.54815247611225,4.724807505082732
NR II,15.271680270521673,22.423755857582453,661.4472290284157,1137.7447018352352,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",16.38759331306896,17.628194750172202,44.880064630038284,31.792160834431,-18.919395311665916,27.408026364960257,6.958527569270312,62.88979490048384,5.6251655875202715
NR III,19.277815414926906,29.479091231411022,456.3719938729016,843.6878392791928,"Maize, Cotton, Groundnuts, Sunflowers",38.615472143039526,19.897424819577285,38.34116362459504,21.323617798262553,-18.97623435456978,29.17254438204675,2.249276854535907,61.33764894725094,5.1273755174998925
NR V,23.864102480705448,39.48360082695228,468.4919508473687,310.11639700663636,"Cattle, Game-ranching",53.001697123701106,25.280528397754367,-0.03344086435953919,9.506973315680169,-20.893791840412895,28.971226463638796,1.7180882178247838,55.427221504570106,4.522802527623865
NR I,6.630679809298719,19.57797885736613,984.5273667605928,2020.1815145401633,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",8.465753792717857,12.590123112898848,43.4685723309139,62.14544200159236,-19.948660379552095,30.762647558653402,9.28915348164914,76.27144115400178,6.472018732708732
NR III,19.27787930943727,29.347204913349856,571.5312506167695,945.9834796772573,"Maize, Cotton, Groundnuts, Sunflowers",33.553518736761305,19.791762497552234,6.7086004242984,32.477939818753185,-19.09302975383286,29.351321999213106,3.40940141257792,64.05906095897313,5.027702240482056
NR II,13.424361127895173,26.92759862395936,818.9421941500617,1105.5917762581919,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",23.854901954142427,25.59469752135447,13.932316026479754,38.49999634001751,-18.60730730823635,27.438775865172595,3.7283470050371483,64.57468690377593,6.138086678063558
NR IV,25.91036762658828,38.00035334464554,466.73850726429777,549.1817569068313,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",47.25525826527759,46.35348340388291,27.43494337796218,26.93284585648384,-20.14132442232145,28.500945739769204,1.5723213505492541,53.36072635612519,5.071650932600682
NR I,10.249715271740461,22.533925307470827,930.2343182895145,2194.792453289166,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",4.413354974938406,3.936306983900451,60.952517753300796,48.334120001253346,-20.07093037566246,30.960612581479623,8.434465765790133,69.47226897508631,6.120379938083364
NR V,28.83976240734627,38.848218799820096,293.60806019182115,194.5788653906087,"Cattle, Game-ranching",57.32487011874585,49.53187421746685,13.855857932681383,27.32503498868925,-20.85357618406971,28.819726885773672,2.346200219454296,54.34378214103986,4.565964932821993
NR II,16.209052907203073,23.767022108405627,791.3773071952218,925.3197875783218,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.27457886679406,8.1441417631851,42.05032200751762,30.339875256797704,-18.35426011658747,27.190532444824886,7.250887355480325,72.48788425977916,6.335615919293096
NR III,15.929809251228889,29.650241360207346,611.8440122380194,537.562988609344,"Maize, Cotton, Groundnuts, Sunflowers",37.269633028748835,8.635388543587585,34.88552674625296,8.994649479247684,-19.255845607176788,29.26755976155905,4.097136283979213,64.19351242759718,5.728891196737693
NR IV,26.48341700859776,39.23052087727622,390.0781971698509,597.080957273307,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",43.369155486574435,35.14380026005243,30.397616051546343,22.22827773939817,-20.202004045292277,28.241502639377046,2.000854604473079,53.96996535833567,4.746107039800231
NR I,9.14572572433376,20.37651608853561,1080.7123210113882,1905.7861605450726,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",13.505491702020652,13.799722807052248,43.264420465391346,54.839387746181075,-20.22195480372687,30.81038436107413,7.732825525023577,80.94248573977146,6.8561594693964265
NR V,25.92251772066944,40.393680788031844,294.4353860408355,598.563132610913,"Cattle, Game-ranching",54.100110335835225,51.33065708500758,15.085542967815009,3.852189091404674,-20.683580652250058,29.19896274397989,2.556377168832685,58.10060884551011,4.625338539693834
NR I,9.173990034015482,17.52391443766985,1051.80541036445,2269.8440385135,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",8.304544773172088,9.424876015842962,74.04272946190444,64.83602639220578,-20.176311455272906,30.543471397694244,9.545523260370276,82.96057181085054,6.681585789644946
NR IV,23.887201956567946,29.935671858375144,453.52845500147146,948.3708271168291,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",36.566325904643655,24.934279511246473,23.436932264510016,41.1160105852897,-20.06615453387887,28.536965218526586,2.623662901443912,60.98500274584242,5.00677194898067
NR V,37.00916736367625,40.27262150414495,326.2608945371321,791.2333080183703,"Cattle, Game-ranching",49.2109751557495,19.390909650110437,8.428085481414808,9.649127242879665,-21.018668467006115,29.102673898470094,2.091904655900929,49.578454104059006,5.140627988023519
NR III,18.09032121180686,30.982610100623617,391.61325833807575,932.9250796707248,"Maize, Cotton, Groundnuts, Sunflowers",28.56490736113383,24.769441249235957,14.327781260149477,31.60884231766371,-18.771466513998906,29.350674517548747,3.327380843450787,71.07141832727419,5.7631716739853855
NR II,16.529736449893885,30.195164027850886,715.7675904909217,1355.656962167194,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.778041752440917,11.6099186908286,46.3496766799592,55.22299915589848,-18.55048115941718,26.81674823387568,6.032657643491346,60.223716641687346,5.949058381085934
NR I,9.831450565457569,21.531610998939893,901.704205300507,1856.6144492000199,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",17.93350328069722,7.136639602354028,52.03554055620014,48.12179629330218,-19.929531076635715,30.77071829388994,8.738976565871356,74.05806162248768,6.787488724882464
NR II,17.383199638273602,27.765555550064693,943.5408679281079,694.8100317239221,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",4.732968073803125,11.216433050619049,34.34934057854492,25.319610310407935,-18.424302007325593,26.728243715281234,4.4545986390010635,64.06978377811235,5.872641277391158
NR V,27.867156024489073,40.499457072025336,290.95986331494845,510.38302705908376,"Cattle, Game-ranching",51.63480152447555,44.30381015099555,13.268979946131221,13.571771218779073,-20.849112665370605,28.39333708906397,1.4622682804554918,50.452322683566166,4.214879506476139
NR III,23.868990923190424,31.2811262571603,521.6837955112715,760.2796139192568,"Maize, Cotton, Groundnuts, Sunflowers",32.29138505043827,33.63855888208594,7.941555939231016,21.623400353626003,-19.066993613447245,29.257893260584275,2.960829261854644,68.64685352595728,5.420093453828548
NR IV,22.30177986201361,40.828699254186596,273.2510522731502,651.5361197005789,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",37.515133541999404,42.638680301010886,26.928512831143323,16.377992817343596,-19.85813563490114,28.64161381759493,0.6984407945796693,50.94476285446421,4.824999060977543
NR I,10.90897495679444,18.978333803060824,939.4522171005748,2129.5891556017755,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",19.09055612676842,-1.9068166359298733,40.73894942461659,31.775500613442315,-20.39535555459759,30.59447729775328,9.500158588219358,71.68235045467142,6.844928123710489
NR V,32.02491745560411,37.32709599690661,248.25239151905424,664.205582060471,"Cattle, Game-ranching",55.193944107646146,27.129470040324797,6.183811070178045,30.646229428010393,-21.239278204660746,29.284889414252415,-0.1394056058023454,55.45722586255986,4.54923051820263
NR II,17.399008650750684,21.64424155370951,782.8532967794769,424.5044986860398,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",23.03374643477403,9.939856485202856,35.06903903208325,32.12393903007186,-18.655964051179314,27.23233506521018,5.52708962782344,72.09709321905771,5.351793683993743
NR III,17.192351637573708,23.780829812729444,542.3082424257099,386.83243735141855,"Maize, Cotton, Groundnuts, Sunflowers",27.094918959059882,16.05485795928807,9.699827329949123,35.41717599428735,-19.28683008310257,29.231744968718584,3.2482391117338634,63.64836254099479,5.484227051649971
NR IV,22.514854873576507,28.310783318287022,556.3888834588661,586.4453313172625,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",38.72054586335952,63.16165934367342,25.498266560884364,31.297148050926644,-20.008640123719978,28.72940321502185,2.438270927164829,68.06741519052298,4.83254154198135
NR III,16.792709352463888,32.213405416479254,452.3292006548497,977.5869592278373,"Maize, Cotton, Groundnuts, Sunflowers",31.62252443560605,39.934052368522956,36.152974016773705,25.68992914094885,-18.829013723845108,29.436455297106722,3.9854486853473614,71.76213972595788,5.702353302122829
NR V,28.954046934811213,40.24966141543972,379.4083905759462,717.9046773175523,"Cattle, Game-ranching",47.81324784611171,44.2815166085689,6.760104516610089,3.868529361640025,-21.107052040484497,29.081628781789266,-0.15374729037681845,50.59485931509155,5.022966414269755
NR IV,28.05605973041522,38.34029190119203,291.0388235144499,512.8344190585831,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",30.27107422599049,35.77194187634568,30.222614463530856,7.8612760490802955,-20.07230796647758,28.645363101125238,2.4295469518573385,66.4385724491388,4.955935673620645
NR II,20.65226501378604,20.955111924900873,559.9816968620141,939.5842021823319,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",29.305365856006716,21.54719065272511,53.56451655245205,46.647298871014726,-18.679634899268905,27.349480986232102,5.06941845963938,74.61768551060453,5.971341102078557
NR I,11.894735664158764,22.74881235951985,1098.7822086533392,1525.0287749183335,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",8.322429386076276,-12.558160847221501,52.66277092405554,51.5897766120982,-20.082327521840806,30.970285303196217,7.540684132429776,78.59782594376298,6.397666424781746
NR II,17.936809091604722,25.91370124541759,589.4937243210184,1265.7865580314497,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.96493378114359,4.538725811151824,37.284700004451295,61.808330069551715,-18.901492102628875,26.96200703047886,6.542328443731359,69.03499457360049,5.9636951248396395
NR IV,22.84968779654472,37.18611865006254,412.8318722450409,1011.8018609461463,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",35.49702010304375,26.606192495439686,13.395940583756666,21.796795386133194,-19.94630610669798,28.656775859965904,3.905404700514514,59.60756237860388,4.923371915313186
NR I,10.373274278103734,20.976595417297,1080.284841178982,1863.126778219858,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.641580967185572,9.242657402715894,41.21162502640737,43.599715412338774,-19.924755865384824,30.748710954191946,8.976953366083121,69.4768181999945,6.182866101382188
NR III,18.17609110669472,30.33609873319423,488.4963843578642,1042.4462394515194,"Maize, Cotton, Groundnuts, Sunflowers",17.119555978635788,16.122396084209548,29.904752614723524,51.16752753438519,-19.410650398666554,29.60401988397309,3.0826298324665355,65.11529911665002,5.533151856606747
NR V,25.369672171781826,35.290416188038265,293.975364087704,647.5672373406901,"Cattle, Game-ranching",50.76210329665164,42.272898094861375,8.152281482141282,3.9892652448077417,-20.92648758907021,28.873691119954444,-0.6907496937705435,60.73544932177662,4.197391119502375
NR II,11.241054942932475,30.463480559741956,929.096561675495,633.0803320852995,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",29.726470718406656,-2.229771124226886,35.32737150342999,36.31394491359881,-18.5527361860429,27.31222634524935,5.627237430142504,75.92038511511767,5.721127439149205
NR IV,22.663470263032462,33.54123803633292,314.1250263238553,1098.263648456675,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.27780780069463,54.86548640474637,23.811544683901694,11.112031210284224,-19.788775418495515,28.81275974034578,1.8195343211547192,61.38249831038763,5.087601329855878
NR I,12.804106522822778,18.06723044086532,787.9677254731481,1966.6836733964444,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",4.882355509919004,-17.76157843341867,62.95113322940497,39.50826387157625,-19.984346117875756,30.612512438174914,5.045199146041959,72.43115664217568,6.703558026732791
NR III,24.725966204993398,32.62916924039866,576.3754999156879,400.93746223037186,"Maize, Cotton, Groundnuts, Sunflowers",32.48627367437636,32.23567748348907,16.039593636321747,27.130094363685892,-19.16999539171183,29.380121150115258,2.0147059497889126,63.06835151769257,5.841360894031564
NR V,30.949300960490262,45.120915384071125,196.87465982743862,636.023809613174,"Cattle, Game-ranching",44.54860628710125,23.560135720619776,14.504936680198895,10.182096517120867,-20.70495987065031,28.87192216710351,2.2790988107307797,50.39316475687836,4.708408617127073
NR I,10.134226663807514,19.515667035845226,992.0721050498667,2091.124781653806,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",0.36655780566574236,-8.299225130299808,71.14740504507355,45.12981679727807,-20.564778908365664,30.646026234612492,8.737984715505885,75.74471182895932,6.992451971814065
NR III,19.341270678587794,31.722439770060863,447.4660022997518,623.2544114678491,"Maize, Cotton, Groundnuts, Sunflowers",33.484167452180586,29.79004450980552,27.603769563104645,40.52675517375217,-19.039714932750925,29.486752510904196,4.467441489457246,69.54374339288633,5.441669297202989
NR IV,25.8383699635817,36.930956490287336,433.85079682074326,582.2597147389073,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",33.45146587339637,40.198660269760936,7.602564274324042,19.024267868361534,-20.421156914024454,28.715142048985808,1.438542321096833,44.30243588225382,4.656644578742311
NR V,30.364303344802703,44.990491771242304,240.59897824369443,635.6686101811929,"Cattle, Game-ranching",49.70553117410426,60.422810377701296,22.378297367246425,-1.757915346954837,-20.706429920189915,28.779236880416466,-0.8820005086105389,58.82725200827782,4.185193768836688
NR II,15.89283782945008,21.801991418130957,888.445944496775,907.841928071201,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",20.892726916747606,20.147571875959095,13.49093619182749,33.174872389684275,-18.094975339545726,27.160714888967014,5.612090347963843,70.09365940026068,5.477903668813858
NR I,8.312375860464343,25.10505395145524,1049.2610749985868,2034.4270903521735,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",8.92681756581518,8.334529090744025,57.51517444519365,41.636649637054674,-20.020088550044335,30.892516749006266,8.315472275865298,73.83053693495455,6.546166754424023
NR II,16.706951568208748,24.88638850484775,646.9826732386391,910.2930722906824,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",24.009569645552354,9.052960692515745,22.140925299337116,61.629812515928776,-18.694016760576485,27.300168260010462,5.052117336677361,72.42441249361698,5.804352471822883
NR III,26.92590785317885,31.851805324572176,493.1846707216366,683.4695626563876,"Maize, Cotton, Groundnuts, Sunflowers",30.356484523228634,37.17964850280434,27.664615694147994,19.32255154292753,-19.39952227978518,29.204805883587703,5.21821253019658,54.78922988441917,5.437761534759813
NR IV,25.00732539384041,38.7646655290351,406.4631301352841,513.3080408128769,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",37.43870670565134,45.530943412777034,17.755777909113146,34.35339100678281,-20.342678292363438,28.276644580023554,1.5471809010483102,65.20401251043344,4.645494755312578
NR V,30.2703753931513,40.39861130197055,255.61844789251805,182.6941468517967,"Cattle, Game-ranching",42.27262357241265,55.440994105854216,9.334779534698276,19.539700590768263,-20.951145917510726,29.154919415700835,2.812629590717067,58.1513940985264,4.4115083526644625
NR V,32.38910098948557,39.25041500995195,245.05569781998713,689.0106003108979,"Cattle, Game-ranching",51.86133249539173,46.24280078713205,1.0167344507778289,7.674247259314726,-20.725248706265464,28.72044986728289,0.4509560166062243,51.59191655160018,4.543001060236412
NR II,11.24613009996349,23.154646190912874,707.8981862961144,1234.4821193512535,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",22.38180467682426,10.495809787426442,57.66427280529046,29.624288867341157,-18.380847273113268,26.89829925979626,6.4284234254010935,65.68529309217237,6.031234588680323
NR I,10.269118878165244,18.185622024296695,1127.6299499457905,2176.331707254557,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.779850122740214,9.422738202417417,38.06920112926433,38.56066365746338,-20.136034706905352,30.807425276338527,7.261629447866909,73.03096574160533,6.467931052401284
NR III,20.506467994520413,28.200699130399677,335.1749192327053,602.7840159850166,"Maize, Cotton, Groundnuts, Sunflowers",29.04576104208553,26.515213072150253,25.106684181455783,32.928726735054475,-19.31320361373247,28.711070016435226,4.632868445874797,65.38379652621909,5.4427256136160675
NR IV,29.37811510916758,31.417735769180588,284.3660767554336,686.247112275182,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",36.141136297472826,48.86613074940375,20.376781586506798,22.613504452517468,-19.978813056923446,28.97613917237985,1.6637062844177781,57.94217957906123,4.843044835649164
NR I,8.693168599027086,24.917119511394432,1108.7571704093916,1651.8824165056353,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",4.797415578327135,3.5152653490158574,41.369652367252776,51.135360557472275,-19.65812265480979,30.918234792177646,8.90730265831637,72.98323618202684,6.769400991698613
NR II,10.735262724885274,27.57049118538332,681.3461139138218,1063.1195235743137,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",21.672762464380032,21.981896474178324,45.952878035384956,34.23030236277351,-18.526402907053114,27.13767938924794,5.477961759820379,67.5775549925315,6.208326480417069
NR V,32.09245800463352,42.031844537683696,245.30710208101806,622.5542621553992,"Cattle, Game-ranching",56.215782473490506,40.13220125981791,20.668818982651068,9.900910839256756,-20.866087982980027,29.061487234323387,0.7058542607333886,50.60138721104137,4.284700170767981
NR III,16.048134482725107,32.03288649705579,377.8601406586007,964.1352836137279,"Maize, Cotton, Groundnuts, Sunflowers",30.049612920609686,19.041871467169642,38.87620791538173,19.789690210615994,-18.916671760625196,29.551377162924116,3.801439694069644,66.82431167741669,5.90888783177279
NR IV,18.335742537118332,35.521861089274566,536.0606294988705,409.5150491725983,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",30.863545670890172,29.337999766322866,27.93302631944752,16.07811040096894,-20.0080720863083,28.705746520470875,2.8964315037988606,55.54989876603686,4.669402204531248
NR III,17.44287408615726,31.081822243151,658.545197559795,790.5930253797474,"Maize, Cotton, Groundnuts, Sunflowers",45.31248659114857,28.44608433203853,26.85860024486513,27.551054632790542,-19.275884312774203,29.35591368839658,4.990997123323728,69.50510589576743,6.009980719280091
NR IV,24.032924370797378,32.86903922950353,329.7136860565444,768.8412097305069,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",39.5367475675027,33.32280610574439,35.89715253562659,17.79621429723104,-20.15596976646968,28.19194676285883,2.35955066973465,68.415867229458,4.944600892973479
NR II,15.755745584886697,30.974101657609268,764.401381740892,931.5962786348678,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",16.182967409941977,19.376657386276587,25.382576737159503,44.324677187178935,-18.79497165734316,27.028514622764046,6.541053362604459,63.19094107805338,6.0132366855583665
NR I,7.726591220654537,20.773025378017973,1067.9641982207072,2115.9621075752175,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",5.772151184417923,17.59882953493721,40.63268863340872,53.337630885724536,-20.10203071685526,30.88977567871395,8.83334301094749,72.76271510854598,6.0893331286847925
NR V,30.473366041862505,38.188958357209444,292.0738467744055,1159.3820105107543,"Cattle, Game-ranching",51.1935524286465,41.85913030007554,16.422011686363827,23.37534509494555,-20.802018531662878,28.65139054337135,2.402011401334102,55.20460888598037,4.956620184051496
NR IV,19.499000639136817,35.65435630087273,376.30202868682863,804.57387709723,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.39251259407119,38.33178386366626,3.3973976853646697,22.691232595048415,-20.22635316535861,28.339634206062694,1.5188492960779203,55.69683032978296,5.221876783528744
NR V,32.13381154291582,40.40704171243692,198.29674280615683,832.9674045878178,"Cattle, Game-ranching",48.83239858919829,37.29596688599436,0.9212240786733243,9.593343956204306,-20.965468358973272,29.09490504901078,1.0691236297313853,58.87567685230934,4.296526431369151
NR I,10.010463024448413,21.272294140585903,1005.258792646556,2234.841192604175,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",12.283910466617824,12.787988302583814,40.652081651721396,44.28614223566155,-20.058607456721287,30.600536856035276,6.798180198552695,80.08317513869952,6.4300537258527966
NR II,16.100365201677423,25.738635711283337,790.0355296707262,977.341807784393,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.586051628175287,32.41475935859725,32.04696338098254,46.28121053055741,-18.359249516870605,27.025583079450982,5.64129538777226,72.00016569200638,6.218795922499992
NR III,21.66747888137528,27.229485717348233,599.3448010643139,625.1698381215575,"Maize, Cotton, Groundnuts, Sunflowers",33.31491123889493,33.20538970919992,38.44191001149049,24.202177543118502,-18.829639441242314,29.468811292683597,4.905877775847195,66.26205622367294,5.086531810159693
NR V,30.490070302260175,44.511856970583224,288.3483090024356,613.234682994752,"Cattle, Game-ranching",61.70725175557183,33.767578452820324,-4.727122542465336,11.61387083648632,-20.98937913053834,29.044287229126212,2.018804529047734,49.74728901953409,4.217250867535768
NR II,12.530539938761475,25.645158861657023,871.0614447339959,983.3351922932486,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.046813598221586,9.990141127028911,26.94792077378338,35.59589949844707,-18.27490953582689,27.537860307911682,5.2991427353685285,77.58591275949122,5.578081106948004
NR I,14.559685301550472,21.331417062276167,878.8825652182861,1856.78505036538,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",16.65930185033391,-14.68949526816132,49.63826141982208,58.46542799545908,-19.84512058143878,30.706449464876137,5.681617154477371,70.44297470956867,6.528491264351091
NR IV,25.67396942369679,38.29964442857782,463.68726248112125,729.2189821064028,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",43.71410051151584,20.04927971820698,18.97799679103148,14.494857036515311,-19.97926333538646,28.242403847420587,2.305399454586078,58.02175814386297,4.872474414433481
NR III,21.806863000819643,27.709172916895607,343.9314717972402,628.604203664775,"Maize, Cotton, Groundnuts, Sunflowers",25.856123912550444,36.65641881717274,28.108837672278565,36.4281909427775,-19.31541737675181,29.789299646927475,3.167105331023138,53.94070306640813,4.949606909592315
NR I,12.243599722140807,20.047047283793738,1105.1446600377212,1808.2134154994121,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",14.248032522978496,11.267543954345777,49.29565072567799,55.08168371779449,-19.735926683698626,31.132429148386827,6.066031438045597,75.66705426335356,6.26184624054133
NR II,15.353278766390607,23.229128795020003,556.1968011979202,1116.3083146576,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.277757317549106,22.165262827637306,49.517971548164326,56.142854935623276,-18.818328919404983,27.623338852788557,4.282240129231949,75.54096865134225,6.022032814902099
NR IV,26.562643968471065,37.235894576417,463.1207117149628,1187.0760788349005,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",46.89307019255881,33.056741018384635,22.1336164421657,15.381344810919817,-19.77897508653842,29.122913861510366,1.8202400436729722,53.04571294983832,5.0011542422581
NR III,14.439629471499769,33.90977547314312,741.7516081330224,821.6421795833277,"Maize, Cotton, Groundnuts, Sunflowers",25.83156714094601,29.128992606414364,31.217693638304446,40.87312402283592,-18.992108916032226,29.070276242772238,4.421279922790697,63.13123938837839,5.27699670136251
NR V,32.536288633434225,42.84738980432445,314.78346157609514,387.7208502155678,"Cattle, Game-ranching",44.327496065564425,54.406326114363004,16.32853324731535,14.060870555253214,-21.463273151797733,28.987557841087867,0.9826492459155185,56.50594547210887,4.455898929339529
NR IV,23.74815830093634,34.80119426782044,566.232476968187,715.0883328365846,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",39.77441576313512,28.391079745363474,15.275028061674053,37.7134408318826,-20.086335929710607,28.640731565705416,-0.8930437440776866,57.30456855892819,5.0713242726350245
NR I,9.68949924247359,20.90922801584131,1025.1161815766254,1767.0699328837068,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",7.6249824599132365,14.545396036474559,45.182942152230886,51.92761833607976,-20.29678235095105,30.790807961977084,10.217708318931004,75.12243321676051,6.692878618141256
NR V,27.703537259921813,40.29150423550297,211.1360513781862,510.4977835092683,"Cattle, Game-ranching",46.24042180118019,37.842085484904935,12.775875325347242,1.9775383616058377,-20.911474961962295,28.764662376657697,2.1777144115552742,60.61279071306919,4.561921942283831
NR III,22.87120481270479,25.072108022659172,549.9408502383405,695.024887739044,"Maize, Cotton, Groundnuts, Sunflowers",23.88711836629877,29.287883698183883,14.336004495726337,23.25993412573547,-19.25659171858591,28.889719378882504,3.806014181877221,65.97729651310203,5.44377640551205
